ppt_number,ppt_gender,condition,round_number,binary_classification,chris_prob,ppt_contrib,chris_contrib,ppt_RT,prediction_report,prediction_RT,chris_behavior,turing_test,ppt_payment,start_strategy,p1_choice,p2_choice
50,female,med_vol,43,FALSE,0.65,0,0,2764.005,1,8796.005,neither,computer,2.06,1,0,0
50,female,med_vol,44,FALSE,0.65,0,0,2035,1,8796.005,neither,computer,2.06,1,0,0
50,female,med_vol,45,FALSE,0.65,0,20,2072,1,8796.005,neither,computer,2.06,1,0,1
50,female,med_vol,46,FALSE,0.65,0,0,1923.995,1,8796.005,neither,computer,2.06,1,0,0
50,female,med_vol,47,FALSE,0.65,0,20,2377.005,1,8796.005,neither,computer,2.06,1,0,1
50,female,med_vol,48,FALSE,0.65,0,20,2211.005,1,8796.005,neither,computer,2.06,1,0,1
50,female,med_vol,49,FALSE,0.65,0,0,2323.995,1,8796.005,neither,computer,2.06,1,0,0
50,female,med_vol,50,FALSE,0.65,0,0,2202,1,8796.005,neither,computer,2.06,1,0,0
50,female,med_vol,51,FALSE,0.65,0,20,2186.995,1,2136.005,neither,computer,2.06,1,0,1
50,female,med_vol,52,FALSE,0.65,0,0,2161,1,2136.005,neither,computer,2.06,1,0,0
50,female,med_vol,53,FALSE,0.65,0,0,1860,1,2136.005,neither,computer,2.06,1,0,0
50,female,med_vol,54,FALSE,0.65,20,20,2214.995,1,2136.005,neither,computer,2.06,1,1,1
50,female,med_vol,55,FALSE,0.65,0,0,2446,1,2136.005,neither,computer,2.06,1,0,0
50,female,med_vol,56,FALSE,0.65,20,20,4911,1,2136.005,neither,computer,2.06,1,1,1
50,female,med_vol,57,FALSE,0.65,0,20,2651,1,2136.005,neither,computer,2.06,1,0,1
50,female,med_vol,58,FALSE,0.65,0,20,2511.005,1,2136.005,neither,computer,2.06,1,0,1
50,female,med_vol,59,FALSE,0.65,0,20,2040.005,1,2136.005,neither,computer,2.06,1,0,1
50,female,med_vol,60,FALSE,0.65,0,20,2285,1,2136.005,neither,computer,2.06,1,0,1
50,female,med_vol,61,FALSE,0.35,0,20,2181,1,1388,neither,computer,2.06,1,0,1
50,female,med_vol,62,FALSE,0.35,0,0,1892,1,1388,neither,computer,2.06,1,0,0
50,female,med_vol,63,FALSE,0.35,0,0,1819,1,1388,neither,computer,2.06,1,0,0
50,female,med_vol,64,FALSE,0.35,0,20,1706,1,1388,neither,computer,2.06,1,0,1
50,female,med_vol,65,FALSE,0.35,20,0,2359,1,1388,neither,computer,2.06,1,1,0
50,female,med_vol,66,FALSE,0.35,0,20,1887,1,1388,neither,computer,2.06,1,0,1
50,female,med_vol,67,FALSE,0.35,0,20,1987,1,1388,neither,computer,2.06,1,0,1
50,female,med_vol,68,FALSE,0.35,0,0,1694.995,1,1388,neither,computer,2.06,1,0,0
50,female,med_vol,69,FALSE,0.35,0,20,2297,1,1388,neither,computer,2.06,1,0,1
50,female,med_vol,70,FALSE,0.35,0,20,2108,1,1388,neither,computer,2.06,1,0,1
50,female,med_vol,71,FALSE,0.35,0,20,1829,1,1672.995,neither,computer,2.06,1,0,1
50,female,med_vol,72,FALSE,0.35,0,0,2059,1,1672.995,neither,computer,2.06,1,0,0
50,female,med_vol,73,FALSE,0.35,0,0,2042.005,1,1672.995,neither,computer,2.06,1,0,0
50,female,med_vol,74,FALSE,0.35,20,0,2123.005,1,1672.995,neither,computer,2.06,1,1,0
50,female,med_vol,75,FALSE,0.35,20,0,2448,1,1672.995,neither,computer,2.06,1,1,0
50,female,med_vol,76,FALSE,0.35,0,0,2347,1,1672.995,neither,computer,2.06,1,0,0
50,female,med_vol,77,FALSE,0.35,0,20,1909.005,1,1672.995,neither,computer,2.06,1,0,1
50,female,med_vol,78,FALSE,0.35,0,0,1770,1,1672.995,neither,computer,2.06,1,0,0
50,female,med_vol,79,FALSE,0.35,0,0,1589.995,1,1672.995,neither,computer,2.06,1,0,0
50,female,med_vol,80,FALSE,0.35,0,20,1929.995,1,1672.995,neither,computer,2.06,1,0,1
51,male,med_vol,1,TRUE,0.65,20,20,9337.205,1,9007.425,cooperator,computer,1.84,1,1,1
51,male,med_vol,2,TRUE,0.65,20,0,3343.695,1,9007.425,cooperator,computer,1.84,1,1,0
51,male,med_vol,3,TRUE,0.65,20,20,3497.415,1,9007.425,cooperator,computer,1.84,1,1,1
51,male,med_vol,4,TRUE,0.65,20,20,1561.99,1,9007.425,cooperator,computer,1.84,1,1,1
51,male,med_vol,5,TRUE,0.65,20,0,1831.41,1,9007.425,cooperator,computer,1.84,1,1,0
51,male,med_vol,6,TRUE,0.65,20,20,1543.79,1,9007.425,cooperator,computer,1.84,1,1,1
51,male,med_vol,7,TRUE,0.65,20,20,1704.665,1,9007.425,cooperator,computer,1.84,1,1,1
51,male,med_vol,8,TRUE,0.65,20,20,2672.015,1,9007.425,cooperator,computer,1.84,1,1,1
51,male,med_vol,9,TRUE,0.65,20,0,1424.755,1,9007.425,cooperator,computer,1.84,1,1,0
51,male,med_vol,10,TRUE,0.65,20,20,1724.705,1,9007.425,cooperator,computer,1.84,1,1,1
51,male,med_vol,11,TRUE,0.65,20,20,2056.095,0.8,5430.575,cooperator,computer,1.84,1,1,1
51,male,med_vol,12,TRUE,0.65,20,0,1536.765,0.8,5430.575,cooperator,computer,1.84,1,1,0
51,male,med_vol,13,TRUE,0.65,20,20,1568.085,0.8,5430.575,cooperator,computer,1.84,1,1,1
51,male,med_vol,14,TRUE,0.65,20,20,1639.5,0.8,5430.575,cooperator,computer,1.84,1,1,1
51,male,med_vol,15,TRUE,0.65,20,20,1401.475,0.8,5430.575,cooperator,computer,1.84,1,1,1
51,male,med_vol,16,TRUE,0.65,20,20,1550.45,0.8,5430.575,cooperator,computer,1.84,1,1,1
51,male,med_vol,17,TRUE,0.65,20,20,1391.13,0.8,5430.575,cooperator,computer,1.84,1,1,1
51,male,med_vol,18,TRUE,0.65,20,20,1856.905,0.8,5430.575,cooperator,computer,1.84,1,1,1
51,male,med_vol,19,TRUE,0.65,20,0,1599.515,0.8,5430.575,cooperator,computer,1.84,1,1,0
51,male,med_vol,20,TRUE,0.65,20,0,1870.655,0.8,5430.575,cooperator,computer,1.84,1,1,0
51,male,med_vol,21,TRUE,0.35,20,0,1879.455,0,2753.84,cooperator,computer,1.84,1,1,0
51,male,med_vol,22,TRUE,0.35,20,0,1496.325,0,2753.84,cooperator,computer,1.84,1,1,0
51,male,med_vol,23,TRUE,0.35,20,0,1398.955,0,2753.84,cooperator,computer,1.84,1,1,0
51,male,med_vol,24,TRUE,0.35,0,20,1400.675,0,2753.84,cooperator,computer,1.84,1,0,1
51,male,med_vol,25,TRUE,0.35,0,0,1703.4,0,2753.84,cooperator,computer,1.84,1,0,0
51,male,med_vol,26,TRUE,0.35,0,0,2007.57,0,2753.84,cooperator,computer,1.84,1,0,0
51,male,med_vol,27,TRUE,0.35,0,0,1273.22,0,2753.84,cooperator,computer,1.84,1,0,0
51,male,med_vol,28,TRUE,0.35,0,0,1295.91,0,2753.84,cooperator,computer,1.84,1,0,0
51,male,med_vol,29,TRUE,0.35,0,0,1599.95,0,2753.84,cooperator,computer,1.84,1,0,0
51,male,med_vol,30,TRUE,0.35,0,0,1341.875,0,2753.84,cooperator,computer,1.84,1,0,0
51,male,med_vol,31,TRUE,0.35,0,0,1936.065,0.3,3440.235,cooperator,computer,1.84,1,0,0
51,male,med_vol,32,TRUE,0.35,0,0,1869.55,0.3,3440.235,cooperator,computer,1.84,1,0,0
51,male,med_vol,33,TRUE,0.35,0,0,1477.865,0.3,3440.235,cooperator,computer,1.84,1,0,0
51,male,med_vol,34,TRUE,0.35,0,0,1511.295,0.3,3440.235,cooperator,computer,1.84,1,0,0
51,male,med_vol,35,TRUE,0.35,20,20,1627.315,0.3,3440.235,cooperator,computer,1.84,1,1,1
51,male,med_vol,36,TRUE,0.35,20,0,1575.075,0.3,3440.235,cooperator,computer,1.84,1,1,0
51,male,med_vol,37,TRUE,0.35,20,0,1464.63,0.3,3440.235,cooperator,computer,1.84,1,1,0
51,male,med_vol,38,TRUE,0.35,0,0,1312.95,0.3,3440.235,cooperator,computer,1.84,1,0,0
51,male,med_vol,39,TRUE,0.35,0,20,1176.61,0.3,3440.235,cooperator,computer,1.84,1,0,1
51,male,med_vol,40,TRUE,0.35,0,0,1495.07,0.3,3440.235,cooperator,computer,1.84,1,0,0
51,male,med_vol,41,TRUE,0.65,0,20,1799.925,0.5,3441.88,cooperator,computer,1.84,1,0,1
51,male,med_vol,42,TRUE,0.65,20,0,1807.145,0.5,3441.88,cooperator,computer,1.84,1,1,0
51,male,med_vol,43,TRUE,0.65,0,0,1254.95,0.5,3441.88,cooperator,computer,1.84,1,0,0
51,male,med_vol,44,TRUE,0.65,0,0,1088.1,0.5,3441.88,cooperator,computer,1.84,1,0,0
51,male,med_vol,45,TRUE,0.65,0,20,1415.965,0.5,3441.88,cooperator,computer,1.84,1,0,1
51,male,med_vol,46,TRUE,0.65,0,0,1257.54,0.5,3441.88,cooperator,computer,1.84,1,0,0
51,male,med_vol,47,TRUE,0.65,0,0,1148.19,0.5,3441.88,cooperator,computer,1.84,1,0,0
51,male,med_vol,48,TRUE,0.65,0,0,1425.675,0.5,3441.88,cooperator,computer,1.84,1,0,0
51,male,med_vol,49,TRUE,0.65,0,0,1550.535,0.5,3441.88,cooperator,computer,1.84,1,0,0
51,male,med_vol,50,TRUE,0.65,0,20,1417.46,0.5,3441.88,cooperator,computer,1.84,1,0,1
51,male,med_vol,51,TRUE,0.65,0,20,1381.635,0.71,3079.14,cooperator,computer,1.84,1,0,1
51,male,med_vol,52,TRUE,0.65,0,0,1248.995,0.71,3079.14,cooperator,computer,1.84,1,0,0
51,male,med_vol,53,TRUE,0.65,0,0,1497.67,0.71,3079.14,cooperator,computer,1.84,1,0,0
51,male,med_vol,54,TRUE,0.65,0,20,1897.115,0.71,3079.14,cooperator,computer,1.84,1,0,1
51,male,med_vol,55,TRUE,0.65,0,0,1839.745,0.71,3079.14,cooperator,computer,1.84,1,0,0
51,male,med_vol,56,TRUE,0.65,0,20,1530.615,0.71,3079.14,cooperator,computer,1.84,1,0,1
51,male,med_vol,57,TRUE,0.65,0,20,1407.215,0.71,3079.14,cooperator,computer,1.84,1,0,1
51,male,med_vol,58,TRUE,0.65,0,20,1592.43,0.71,3079.14,cooperator,computer,1.84,1,0,1
51,male,med_vol,59,TRUE,0.65,0,20,1565.64,0.71,3079.14,cooperator,computer,1.84,1,0,1
51,male,med_vol,60,TRUE,0.65,0,20,1375.475,0.71,3079.14,cooperator,computer,1.84,1,0,1
51,male,med_vol,61,TRUE,0.35,0,20,1728.93,0.6,3027.03,cooperator,computer,1.84,1,0,1
51,male,med_vol,62,TRUE,0.35,0,20,1440.04,0.6,3027.03,cooperator,computer,1.84,1,0,1
51,male,med_vol,63,TRUE,0.35,0,0,1368.78,0.6,3027.03,cooperator,computer,1.84,1,0,0
51,male,med_vol,64,TRUE,0.35,0,0,1366.815,0.6,3027.03,cooperator,computer,1.84,1,0,0
51,male,med_vol,65,TRUE,0.35,0,0,1383.02,0.6,3027.03,cooperator,computer,1.84,1,0,0
51,male,med_vol,66,TRUE,0.35,20,0,1726.715,0.6,3027.03,cooperator,computer,1.84,1,1,0
51,male,med_vol,67,TRUE,0.35,0,0,1342.785,0.6,3027.03,cooperator,computer,1.84,1,0,0
51,male,med_vol,68,TRUE,0.35,0,20,1150.28,0.6,3027.03,cooperator,computer,1.84,1,0,1
51,male,med_vol,69,TRUE,0.35,0,0,1647.015,0.6,3027.03,cooperator,computer,1.84,1,0,0
51,male,med_vol,70,TRUE,0.35,0,20,1311.485,0.6,3027.03,cooperator,computer,1.84,1,0,1
51,male,med_vol,71,TRUE,0.35,0,0,1710.745,0.64,2396.86,cooperator,computer,1.84,1,0,0
51,male,med_vol,72,TRUE,0.35,0,0,1466.415,0.64,2396.86,cooperator,computer,1.84,1,0,0
51,male,med_vol,73,TRUE,0.35,0,20,1269.675,0.64,2396.86,cooperator,computer,1.84,1,0,1
51,male,med_vol,74,TRUE,0.35,0,0,1392.325,0.64,2396.86,cooperator,computer,1.84,1,0,0
51,male,med_vol,75,TRUE,0.35,0,0,1688.25,0.64,2396.86,cooperator,computer,1.84,1,0,0
51,male,med_vol,76,TRUE,0.35,0,20,1271.81,0.64,2396.86,cooperator,computer,1.84,1,0,1
51,male,med_vol,77,TRUE,0.35,0,0,1800.385,0.64,2396.86,cooperator,computer,1.84,1,0,0
51,male,med_vol,78,TRUE,0.35,0,20,1252.315,0.64,2396.86,cooperator,computer,1.84,1,0,1
51,male,med_vol,79,TRUE,0.35,0,20,1309.235,0.64,2396.86,cooperator,computer,1.84,1,0,1
51,male,med_vol,80,TRUE,0.35,0,0,1292.47,0.64,2396.86,cooperator,computer,1.84,1,0,0
52,female,med_vol,1,TRUE,0.65,20,0,4593.04,0,4951.6,defector,computer,1.68,1,1,0
52,female,med_vol,2,TRUE,0.65,0,20,1344.96,0,4951.6,defector,computer,1.68,1,0,1
52,female,med_vol,3,TRUE,0.65,20,20,2281.015,0,4951.6,defector,computer,1.68,1,1,1
52,female,med_vol,4,TRUE,0.65,20,20,1167.9,0,4951.6,defector,computer,1.68,1,1,1
52,female,med_vol,5,TRUE,0.65,20,20,1069.06,0,4951.6,defector,computer,1.68,1,1,1
52,female,med_vol,6,TRUE,0.65,20,20,1599.965,0,4951.6,defector,computer,1.68,1,1,1
52,female,med_vol,7,TRUE,0.65,20,20,1145.25,0,4951.6,defector,computer,1.68,1,1,1
52,female,med_vol,8,TRUE,0.65,20,20,1057.31,0,4951.6,defector,computer,1.68,1,1,1
52,female,med_vol,9,TRUE,0.65,20,0,1873.345,0,4951.6,defector,computer,1.68,1,1,0
52,female,med_vol,10,TRUE,0.65,0,0,1097.265,0,4951.6,defector,computer,1.68,1,0,0
52,female,med_vol,11,TRUE,0.65,0,20,1545.48,1,3347.025,defector,computer,1.68,1,0,1
52,female,med_vol,12,TRUE,0.65,20,0,1513.03,1,3347.025,defector,computer,1.68,1,1,0
52,female,med_vol,13,TRUE,0.65,0,20,1082.54,1,3347.025,defector,computer,1.68,1,0,1
52,female,med_vol,14,TRUE,0.65,20,20,2088.055,1,3347.025,defector,computer,1.68,1,1,1
52,female,med_vol,15,TRUE,0.65,20,20,1177.99,1,3347.025,defector,computer,1.68,1,1,1
52,female,med_vol,16,TRUE,0.65,20,20,1305.08,1,3347.025,defector,computer,1.68,1,1,1
52,female,med_vol,17,TRUE,0.65,20,20,963.365,1,3347.025,defector,computer,1.68,1,1,1
52,female,med_vol,18,TRUE,0.65,20,20,1133.28,1,3347.025,defector,computer,1.68,1,1,1
52,female,med_vol,19,TRUE,0.65,20,20,1005.985,1,3347.025,defector,computer,1.68,1,1,1
52,female,med_vol,20,TRUE,0.65,20,20,1372.815,1,3347.025,defector,computer,1.68,1,1,1
52,female,med_vol,21,TRUE,0.35,20,0,1106.825,0,3839.985,defector,computer,1.68,1,1,0
52,female,med_vol,22,TRUE,0.35,0,0,1192.085,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,23,TRUE,0.35,0,0,1558.745,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,24,TRUE,0.35,0,0,1022.915,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,25,TRUE,0.35,0,0,1424.84,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,26,TRUE,0.35,0,20,1088.705,0,3839.985,defector,computer,1.68,1,0,1
52,female,med_vol,27,TRUE,0.35,0,0,1166.115,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,28,TRUE,0.35,0,0,1301.455,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,29,TRUE,0.35,0,0,1028.775,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,30,TRUE,0.35,0,0,1047.715,0,3839.985,defector,computer,1.68,1,0,0
52,female,med_vol,31,TRUE,0.35,0,0,1239.175,0,2869.46,defector,computer,1.68,1,0,0
52,female,med_vol,32,TRUE,0.35,0,20,1032.85,0,2869.46,defector,computer,1.68,1,0,1
52,female,med_vol,33,TRUE,0.35,20,0,1733.625,0,2869.46,defector,computer,1.68,1,1,0
52,female,med_vol,34,TRUE,0.35,20,0,1505.525,0,2869.46,defector,computer,1.68,1,1,0
52,female,med_vol,35,TRUE,0.35,20,0,890.345,0,2869.46,defector,computer,1.68,1,1,0
52,female,med_vol,36,TRUE,0.35,0,0,937.685,0,2869.46,defector,computer,1.68,1,0,0
52,female,med_vol,37,TRUE,0.35,0,0,1320.605,0,2869.46,defector,computer,1.68,1,0,0
52,female,med_vol,38,TRUE,0.35,0,0,1044.33,0,2869.46,defector,computer,1.68,1,0,0
52,female,med_vol,39,TRUE,0.35,0,20,856.46,0,2869.46,defector,computer,1.68,1,0,1
52,female,med_vol,40,TRUE,0.35,0,20,1536.525,0,2869.46,defector,computer,1.68,1,0,1
52,female,med_vol,41,TRUE,0.65,0,20,1130.105,0,2990.44,defector,computer,1.68,1,0,1
52,female,med_vol,42,TRUE,0.65,20,20,990.68,0,2990.44,defector,computer,1.68,1,1,1
52,female,med_vol,43,TRUE,0.65,20,0,1166.82,0,2990.44,defector,computer,1.68,1,1,0
52,female,med_vol,44,TRUE,0.65,20,20,1021.97,0,2990.44,defector,computer,1.68,1,1,1
52,female,med_vol,45,TRUE,0.65,20,20,964.145,0,2990.44,defector,computer,1.68,1,1,1
52,female,med_vol,46,TRUE,0.65,20,0,1202.27,0,2990.44,defector,computer,1.68,1,1,0
52,female,med_vol,47,TRUE,0.65,20,20,870.945,0,2990.44,defector,computer,1.68,1,1,1
52,female,med_vol,48,TRUE,0.65,20,20,1300.06,0,2990.44,defector,computer,1.68,1,1,1
52,female,med_vol,49,TRUE,0.65,20,20,1746.83,0,2990.44,defector,computer,1.68,1,1,1
52,female,med_vol,50,TRUE,0.65,20,0,1562.39,0,2990.44,defector,computer,1.68,1,1,0
52,female,med_vol,51,TRUE,0.65,20,20,1262.79,0,1880.235,defector,computer,1.68,1,1,1
52,female,med_vol,52,TRUE,0.65,20,20,1328.245,0,1880.235,defector,computer,1.68,1,1,1
52,female,med_vol,53,TRUE,0.65,20,0,1060.26,0,1880.235,defector,computer,1.68,1,1,0
52,female,med_vol,54,TRUE,0.65,20,20,961.34,0,1880.235,defector,computer,1.68,1,1,1
52,female,med_vol,55,TRUE,0.65,20,0,1167.84,0,1880.235,defector,computer,1.68,1,1,0
52,female,med_vol,56,TRUE,0.65,20,0,976.165,0,1880.235,defector,computer,1.68,1,1,0
52,female,med_vol,57,TRUE,0.65,0,20,1411.365,0,1880.235,defector,computer,1.68,1,0,1
52,female,med_vol,58,TRUE,0.65,0,0,1214.94,0,1880.235,defector,computer,1.68,1,0,0
52,female,med_vol,59,TRUE,0.65,0,20,1514.59,0,1880.235,defector,computer,1.68,1,0,1
52,female,med_vol,60,TRUE,0.65,20,0,1055.995,0,1880.235,defector,computer,1.68,1,1,0
52,female,med_vol,61,TRUE,0.35,20,0,1069.785,0.01,2581.055,defector,computer,1.68,1,1,0
52,female,med_vol,62,TRUE,0.35,20,0,1252.335,0.01,2581.055,defector,computer,1.68,1,1,0
52,female,med_vol,63,TRUE,0.35,0,20,1019.775,0.01,2581.055,defector,computer,1.68,1,0,1
52,female,med_vol,64,TRUE,0.35,0,0,1788.135,0.01,2581.055,defector,computer,1.68,1,0,0
52,female,med_vol,65,TRUE,0.35,0,0,1061.395,0.01,2581.055,defector,computer,1.68,1,0,0
52,female,med_vol,66,TRUE,0.35,0,20,1420.46,0.01,2581.055,defector,computer,1.68,1,0,1
52,female,med_vol,67,TRUE,0.35,20,20,914.68,0.01,2581.055,defector,computer,1.68,1,1,1
52,female,med_vol,68,TRUE,0.35,20,0,914.86,0.01,2581.055,defector,computer,1.68,1,1,0
52,female,med_vol,69,TRUE,0.35,20,0,1309.34,0.01,2581.055,defector,computer,1.68,1,1,0
52,female,med_vol,70,TRUE,0.35,0,20,898.095,0.01,2581.055,defector,computer,1.68,1,0,1
52,female,med_vol,71,TRUE,0.35,0,0,1041.69,0.01,2788.69,defector,computer,1.68,1,0,0
52,female,med_vol,72,TRUE,0.35,0,20,1586.635,0.01,2788.69,defector,computer,1.68,1,0,1
52,female,med_vol,73,TRUE,0.35,20,0,937.61,0.01,2788.69,defector,computer,1.68,1,1,0
52,female,med_vol,74,TRUE,0.35,0,0,1152.6,0.01,2788.69,defector,computer,1.68,1,0,0
52,female,med_vol,75,TRUE,0.35,0,0,1598.75,0.01,2788.69,defector,computer,1.68,1,0,0
52,female,med_vol,76,TRUE,0.35,0,0,891.33,0.01,2788.69,defector,computer,1.68,1,0,0
52,female,med_vol,77,TRUE,0.35,0,0,1427.9,0.01,2788.69,defector,computer,1.68,1,0,0
52,female,med_vol,78,TRUE,0.35,0,0,1510.155,0.01,2788.69,defector,computer,1.68,1,0,0
52,female,med_vol,79,TRUE,0.35,0,20,1271.16,0.01,2788.69,defector,computer,1.68,1,0,1
52,female,med_vol,80,TRUE,0.35,20,0,1100.87,0.01,2788.69,defector,computer,1.68,1,1,0
54,female,med_vol,1,TRUE,0.65,20,20,4642.005,0.81,4783,defector,human,2.1,1,1,1
54,female,med_vol,2,TRUE,0.65,20,0,2591,0.81,4783,defector,human,2.1,1,1,0
54,female,med_vol,3,TRUE,0.65,20,20,2311,0.81,4783,defector,human,2.1,1,1,1
54,female,med_vol,4,TRUE,0.65,0,20,2089,0.81,4783,defector,human,2.1,1,0,1
54,female,med_vol,5,TRUE,0.65,20,20,2926.995,0.81,4783,defector,human,2.1,1,1,1
54,female,med_vol,6,TRUE,0.65,20,20,2655,0.81,4783,defector,human,2.1,1,1,1
54,female,med_vol,7,TRUE,0.65,20,20,1968,0.81,4783,defector,human,2.1,1,1,1
54,female,med_vol,8,TRUE,0.65,20,20,1887,0.81,4783,defector,human,2.1,1,1,1
54,female,med_vol,9,TRUE,0.65,20,20,1999,0.81,4783,defector,human,2.1,1,1,1
54,female,med_vol,10,TRUE,0.65,20,0,1856.005,0.81,4783,defector,human,2.1,1,1,0
54,female,med_vol,11,TRUE,0.65,0,20,4038,0.84,4136,defector,human,2.1,1,0,1
54,female,med_vol,12,TRUE,0.65,20,0,1871,0.84,4136,defector,human,2.1,1,1,0
54,female,med_vol,13,TRUE,0.65,0,20,1670.995,0.84,4136,defector,human,2.1,1,0,1
54,female,med_vol,14,TRUE,0.65,0,20,2015.005,0.84,4136,defector,human,2.1,1,0,1
54,female,med_vol,15,TRUE,0.65,20,20,1463,0.84,4136,defector,human,2.1,1,1,1
54,female,med_vol,16,TRUE,0.65,20,20,1928,0.84,4136,defector,human,2.1,1,1,1
54,female,med_vol,17,TRUE,0.65,20,0,2336.005,0.84,4136,defector,human,2.1,1,1,0
54,female,med_vol,18,TRUE,0.65,0,20,1872.005,0.84,4136,defector,human,2.1,1,0,1
54,female,med_vol,19,TRUE,0.65,0,20,1948.995,0.84,4136,defector,human,2.1,1,0,1
54,female,med_vol,20,TRUE,0.65,20,20,2120,0.84,4136,defector,human,2.1,1,1,1
54,female,med_vol,21,TRUE,0.35,20,20,1935,0.5,5238.005,defector,human,2.1,1,1,1
54,female,med_vol,22,TRUE,0.35,20,20,1991.995,0.5,5238.005,defector,human,2.1,1,1,1
54,female,med_vol,23,TRUE,0.35,20,20,1928.005,0.5,5238.005,defector,human,2.1,1,1,1
54,female,med_vol,24,TRUE,0.35,20,20,1639.005,0.5,5238.005,defector,human,2.1,1,1,1
54,female,med_vol,25,TRUE,0.35,20,0,1928,0.5,5238.005,defector,human,2.1,1,1,0
54,female,med_vol,26,TRUE,0.35,20,0,1783,0.5,5238.005,defector,human,2.1,1,1,0
54,female,med_vol,27,TRUE,0.35,0,0,1999,0.5,5238.005,defector,human,2.1,1,0,0
54,female,med_vol,28,TRUE,0.35,0,0,1473,0.5,5238.005,defector,human,2.1,1,0,0
54,female,med_vol,29,TRUE,0.35,0,0,1729,0.5,5238.005,defector,human,2.1,1,0,0
54,female,med_vol,30,TRUE,0.35,0,20,1847,0.5,5238.005,defector,human,2.1,1,0,1
54,female,med_vol,31,TRUE,0.35,0,0,1839,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,32,TRUE,0.35,0,0,1561,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,33,TRUE,0.35,0,20,1543,0.18,3534.995,defector,human,2.1,1,0,1
54,female,med_vol,34,TRUE,0.35,0,0,1976.005,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,35,TRUE,0.35,0,0,1664.005,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,36,TRUE,0.35,0,0,1632,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,37,TRUE,0.35,0,0,1982.005,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,38,TRUE,0.35,0,0,1696,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,39,TRUE,0.35,0,0,1481.005,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,40,TRUE,0.35,0,0,1615,0.18,3534.995,defector,human,2.1,1,0,0
54,female,med_vol,41,TRUE,0.65,0,0,1568.005,0.3,2879,defector,human,2.1,1,0,0
54,female,med_vol,42,TRUE,0.65,0,20,2079.005,0.3,2879,defector,human,2.1,1,0,1
54,female,med_vol,43,TRUE,0.65,0,20,1848,0.3,2879,defector,human,2.1,1,0,1
54,female,med_vol,44,TRUE,0.65,0,20,1568,0.3,2879,defector,human,2.1,1,0,1
54,female,med_vol,45,TRUE,0.65,0,20,1631.995,0.3,2879,defector,human,2.1,1,0,1
54,female,med_vol,46,TRUE,0.65,0,20,1688.005,0.3,2879,defector,human,2.1,1,0,1
54,female,med_vol,47,TRUE,0.65,0,0,2272,0.3,2879,defector,human,2.1,1,0,0
54,female,med_vol,48,TRUE,0.65,0,0,1720.005,0.3,2879,defector,human,2.1,1,0,0
54,female,med_vol,49,TRUE,0.65,0,20,1761,0.3,2879,defector,human,2.1,1,0,1
54,female,med_vol,50,TRUE,0.65,20,20,2055,0.3,2879,defector,human,2.1,1,1,1
54,female,med_vol,51,TRUE,0.65,20,20,2079,0.18,2447,defector,human,2.1,1,1,1
54,female,med_vol,52,TRUE,0.65,20,0,2384,0.18,2447,defector,human,2.1,1,1,0
54,female,med_vol,53,TRUE,0.65,0,20,1543,0.18,2447,defector,human,2.1,1,0,1
54,female,med_vol,54,TRUE,0.65,0,20,1759,0.18,2447,defector,human,2.1,1,0,1
54,female,med_vol,55,TRUE,0.65,0,20,1975.995,0.18,2447,defector,human,2.1,1,0,1
54,female,med_vol,56,TRUE,0.65,0,20,2128.005,0.18,2447,defector,human,2.1,1,0,1
54,female,med_vol,57,TRUE,0.65,0,0,2368.005,0.18,2447,defector,human,2.1,1,0,0
54,female,med_vol,58,TRUE,0.65,0,20,1375,0.18,2447,defector,human,2.1,1,0,1
54,female,med_vol,59,TRUE,0.65,0,20,1767,0.18,2447,defector,human,2.1,1,0,1
54,female,med_vol,60,TRUE,0.65,0,0,1703.005,0.18,2447,defector,human,2.1,1,0,0
54,female,med_vol,61,TRUE,0.35,0,0,2200,0.14,4847,defector,human,2.1,1,0,0
54,female,med_vol,62,TRUE,0.35,0,0,1664,0.14,4847,defector,human,2.1,1,0,0
54,female,med_vol,63,TRUE,0.35,0,0,1894.995,0.14,4847,defector,human,2.1,1,0,0
54,female,med_vol,64,TRUE,0.35,0,0,2519.005,0.14,4847,defector,human,2.1,1,0,0
54,female,med_vol,65,TRUE,0.35,0,0,2335,0.14,4847,defector,human,2.1,1,0,0
54,female,med_vol,66,TRUE,0.35,0,0,1695,0.14,4847,defector,human,2.1,1,0,0
